Date,Open,High,Close
12/6/01,10113.53,10220.23,10099.14
12/5/01,9891.35,10195.04,10114.29
12/4/01,9765.55,9937.29,9893.84
12/3/01,9848.93,9861.94,9763.96
11/30/01,9828.8,9945.8,9851.56
11/29/01,9710.34,9873.29,9829.42
11/28/01,9867.06,9889.13,9711.86
11/27/01,9980.33,10021.48,9872.6
11/26/01,9961.58,10054.58,9982.75
11/23/01,9833.09,9983.24,9959.71
11/21/01,9894.19,9932.31,9834.68
11/20/01,9968.64,10023.37,9901.38
11/19/01,9870.45,10040.46,9976.46
11/16/01,9871.51,9967.94,9866.99
11/15/01,9824.65,9967.46,9872.39
11/14/01,9751.13,9943.18,9823.61
11/13/01,9551.43,9811.29,9750.95
11/12/01,9606.13,9642.25,9554.37
11/9/01,9586.96,9692.35,9608
11/8/01,9558.39,9765,9587.52
11/7/01,9584.68,9695.67,9554.37
11/6/01,9437.09,9627.44,9591.12
11/5/01,9326.59,9534.58,9441.03
11/2/01,9264.52,9406.93,9323.54
11/1/01,9087.45,9320.77,9263.9
10/31/01,9123.64,9281.68,9075.14
10/30/01,9264.52,9265.34,9121.98
10/29/01,9543.37,9543.37,9269.5
10/26/01,9462.28,9626.54,9545.17
10/25/01,9342.29,9491.48,9462.9
10/24/01,9341.4,9456.4,9345.62
10/23/01,9379.17,9499.78,9340.08
10/22/01,9203.91,9438.75,9377.03
10/19/01,9162.81,9278.36,9204.11
10/18/01,9230.75,9310.33,9163.22
10/17/01,9389.76,9539.22,9232.97
10/16/01,9346.31,9479.37,9384.23
10/15/01,9340.84,9417.51,9347.62
10/12/01,9409.07,9426.3,9344.16
10/11/01,9242.63,9522.61,9410.45
10/10/01,9052.3,9305.97,9240.86
10/9/01,9066.56,9168.42,9052.44
10/8/01,9115.75,9187.85,9067.94
10/5/01,9058.83,9208.41,9119.77
10/4/01,9127.24,9259.61,9060.88
10/3/01,8946.02,9193.32,9123.78
10/2/01,8836.69,9001.03,8950.59
10/1/01,8845.97,8931.7,8836.83
9/28/01,8679.07,8945.68,8847.56
9/27/01,8567.46,8757.47,8681.42
9/26/01,8660.06,8766.81,8567.39
9/25/01,8605.59,8778.23,8659.97
9/24/01,8242.32,8733.39,8603.86
9/21/01,8356.56,8484.22,8235.81
9/20/01,8375.72,8711.38,8376.21
9/19/01,8903.54,8990.37,8759.13
9/18/01,8922.7,9126.89,8903.4
9/17/01,9294.55,9294.55,8920.7
9/10/01,9603.36,9740.44,9605.51
9/7/01,9841.25,9842.08,9605.85
9/6/01,10028.35,10053.73,9840.84
9/5/01,9998.12,10140.79,10033.27
9/4/01,9946.98,10238.5,9997.49
8/31/01,9918.96,10072.22,9949.75
8/30/01,10077.07,10149.1,9919.58
8/29/01,10224.45,10292.6,10090.9
8/28/01,10382.56,10405.88,10222.03
8/27/01,10422.76,10498.03,10382.35
8/24/01,10232.48,10487.52,10423.17
8/23/01,10276.41,10357.09,10229.15
8/22/01,10170.3,10340.76,10276.9
8/21/01,10320.07,10436.39,10174.14
8/20/01,10239.33,10388.23,10320.07
8/17/01,10385.46,10418.68,10240.78
8/16/01,10342.1,10460.82,10392.52
8/15/01,10407.05,10530.36,10345.95
8/14/01,10416.95,10513.68,10412.17
8/13/01,10411.9,10504.82,10415.91
8/10/01,10296.89,10473.34,10416.25
8/9/01,10291.15,10361.52,10298.56
8/8/01,10456.18,10509.8,10293.5
8/7/01,10399.03,10520.11,10458.74
8/6/01,10504.13,10549.59,10401.31
8/3/01,10550.01,10592.98,10512.78
8/2/01,10513.47,10663.07,10551.18
8/1/01,10527.38,10659.33,10510.01
7/31/01,10403.18,10639.4,10522.81
7/30/01,10418.68,10513.26,10401.72
7/27/01,10451.89,10516.38,10416.67
7/26/01,10403.46,10498.73,10455.63
7/25/01,10241.75,10466.28,10405.67
7/24/01,10423.8,10469.4,10241.12
7/23/01,10576.92,10644.73,10424.42
7/20/01,10606.19,10668.33,10576.65
7/19/01,10574.33,10758.14,10610
7/18/01,10594.54,10676.83,10569.83
7/17/01,10468.62,10683.76,10606.39
7/16/01,10537.98,10649.02,10472.12
7/13/01,10478.39,10615.42,10539.06
7/12/01,10269.31,10542.02,10478.99
7/11/01,10174.7,10355.83,10241.02
7/10/01,10300.82,10406.87,10175.64
7/9/01,10253.62,10389.91,10299.4
7/6/01,10476.73,10483.82,10252.68
7/5/01,10566.23,10617.47,10479.86
7/3/01,10588.89,10648,10571.11
7/2/01,10504.95,10707.24,10593.72
6/29/01,10565.27,10729.18,10502.4
6/28/01,10438.73,10736.43,10566.21
6/27/01,10470.35,10608.48,10434.84
6/26/01,10497.3,10600.9,10472.48
6/25/01,10607.88,10711.19,10504.22
6/22/01,10716.5,10753.27,10604.59
6/21/01,10646.39,10848.47,10715.43
6/20/01,10593.79,10770.88,10647.33
6/19/01,10654.3,10793.46,10596.67
6/18/01,10622.5,10781.45,10645.38
6/15/01,10690.13,10792.25,10623.64
6/14/01,10868.27,10874.91,10690.13
6/13/01,10942,11065.92,10871.62
6/12/01,10914.67,11009.93,10948.38
6/11/01,10974.79,11038.56,10922.09
6/8/01,11095.62,11096.46,10977
6/7/01,11069.58,11169.34,11090.74
6/6/01,11177.73,11236.68,11070.24
6/5/01,11061.39,11234.98,11175.84
6/4/01,10991.77,11125.99,11061.52
6/1/01,10913.57,11063.61,10990.41
5/31/01,10873.23,11023.25,10911.94
5/30/01,11032.96,11089.89,10872.64
5/29/01,11004.66,11162.96,11039.14
5/25/01,11122.03,11166.92,11005.37
5/24/01,11107.07,11248.19,11122.42
5/23/01,11257.76,11308.44,11105.51
5/22/01,11339.8,11411.63,11257.24
5/21/01,11299.14,11436.42,11337.92
5/18/01,11245.78,11374.87,11301.74
5/17/01,11218.65,11413.46,11248.58
5/16/01,10864.74,11258.21,11215.92
5/15/01,10877.46,10979.35,10872.97
5/14/01,10819.55,10930.09,10877.33
5/11/01,10908.3,10969.39,10821.31
5/10/01,10868.87,11049.39,10910.44
5/9/01,10875.96,10964.84,10866.98
5/8/01,10936.66,11001.66,10883.51
5/7/01,10952.35,11059.51,10935.17
5/4/01,10793.2,10989.95,10951.24
5/3/01,10872.32,10911.06,10796.65
5/2/01,10902.77,11024.31,10876.68
5/1/01,10734.05,10966.07,10898.34
4/30/01,10814.41,10973.15,10734.97
4/27/01,10694.95,10894.6,10810.05
4/26/01,10633.01,10820.72,10692.35
4/25/01,10453.43,10675.95,10625.2
4/24/01,10529.75,10694.61,10454.34
4/23/01,10571,10669.71,10532.23
4/20/01,10690.33,10755.46,10579.85
4/19/01,10616.09,10768.28,10693.71
4/18/01,10226.88,10806.41,10615.83
4/17/01,10151.73,10286.61,10216.73
4/16/01,10118.16,10282.38,10158.56
4/12/01,10013.08,10178.22,10126.94
4/11/01,10109.05,10246.59,10013.47
4/10/01,9850.35,10226.85,10102.74
4/9/01,9793.58,9999.35,9845.15
4/6/01,9913.94,9951.73,9791.09
4/5/01,9527.21,9969.92,9918.05
4/4/01,9480.95,9693.05,9515.42
4/3/01,9774.78,9779.74,9485.71
4/2/01,9877.16,10043.02,9777.93
3/30/01,9799.47,9998.49,9878.78
3/29/01,9784.94,9950.22,9799.06
3/28/01,9939.68,9939.68,9785.35
3/27/01,9687.93,10012.98,9947.54
3/26/01,9509.25,9820.5,9687.53
3/23/01,9395.58,9631.8,9504.78
3/22/01,9490.66,9565.4,9389.48
3/21/01,9717.46,9807.08,9487
3/20/01,9961.14,10130.45,9720.76
3/19/01,9820.05,10059.08,9959.11
3/16/01,10023.55,10119.44,9823.41
3/15/01,9982.92,10190.8,10031.28
3/14/01,10279.42,10279.42,9973.46
3/13/01,10206.89,10397.83,10290.8
3/12/01,10638.52,10638.63,10208.25
3/9/01,10850.11,10874.15,10644.62
3/8/01,10727.16,10940.45,10858.25
3/7/01,10591.86,10822.23,10729.6
3/6/01,10570.17,10759.4,10591.22
3/5/01,10468.93,10659.52,10562.3
3/2/01,10438.04,10645.57,10466.31
3/1/01,10493.25,10605.23,10450.14
2/28/01,10639.32,10750.23,10495.28
2/27/01,10638.44,10787.29,10636.88
2/26/01,10447.59,10701.92,10642.53
2/23/01,10529.25,10595.01,10441.9
2/22/01,10527.8,10694.5,10526.81
2/21/01,10721.29,10828.48,10526.58
2/20/01,10800.23,10988.29,10730.88
2/16/01,10884.11,10946.11,10799.82
2/15/01,10800.65,11023.44,10891.02
2/14/01,10899.42,10989.61,10795.41
2/13/01,10950.18,11114.44,10903.32
2/12/01,10779.42,11024.92,10946.77
2/9/01,10878.51,10979.12,10781.45
2/8/01,10940.62,11080.42,10880.55
2/7/01,10948.95,11140.09,10946.72
2/6/01,10965.03,11117.8,10957.42
2/5/01,10860.44,11061.42,10965.85
2/2/01,10982.71,11093.01,10864.1
2/1/01,10884.82,11063.95,10983.63
1/31/01,10882.25,11072.28,10887.36
1/30/01,10702.19,10950.38,10881.2
1/29/01,10657.13,10832.56,10702.19
1/26/01,10727.08,10874.28,10659.98
1/25/01,10644.53,10882.42,10729.52
1/24/01,10651.85,10795.8,10646.97
1/23/01,10575.8,10773.94,10649.81
1/22/01,10581.9,10749.44,10578.24
1/19/01,10686,10792.14,10587.59
1/18/01,10584.57,10834.43,10678.28
1/17/01,10660.95,10817.35,10584.34
1/16/01,10525.78,10751.48,10652.66
1/12/01,10608.74,10743.75,10525.38
1/11/01,10600.2,10808,10609.55
1/10/01,10568.48,10728.3,10604.27
1/9/01,10625.21,10801.09,10572.55
1/8/01,10658.73,10818.98,10621.35
1/5/01,10912.81,10990.59,10662.01
1/4/01,10944.94,11224.41,10912.41
1/3/01,10637.42,11212.62,10945.75
1/2/01,10790.92,10916.98,10646.15
12/29/00,10868.76,11031.05,10787.99
12/28/00,10795.2,11009.44,10868.76
12/27/00,10690.1,10944.6,10803.16
12/26/00,10638.21,10813.78,10692.44
12/22/00,10495.26,10772.07,10635.56
12/21/00,10314.38,10651.96,10487.29
12/20/00,10580.97,10604.08,10318.93
12/19/00,10643.14,10865.35,10584.37
12/18/00,10433.34,10783.82,10645.42
12/15/00,10647.98,10706.84,10434.96
12/14/00,10794.82,10864.49,10674.99
12/13/00,10777.95,11002.23,10794.44
12/12/00,10722.77,10968.77,10768.27
12/11/00,10719.36,10931.33,10725.8
12/8/00,10632.14,10896.82,10712.91
12/7/00,10644.66,10791.4,10617.36
12/6/00,10896.14,10995.41,10664.38
12/5/00,10576.78,11044.7,10898.72
12/4/00,10377.33,10701.35,10560.95
12/1/00,10416.76,10645.42,10373.54
11/30/00,10610.53,10690.16,10414.49
11/29/00,10502.74,10746.66,10629.11
11/28/00,10537.86,10730.35,10507.58
11/27/00,10479.33,10758.04,10546.07
11/24/00,10403.87,10596.5,10470.23
11/22/00,10484.26,10589.67,10399.32
11/21/00,10465.57,10676.13,10494.5
11/20/00,10624.18,10707.22,10462.65
11/17/00,10657.13,10824.77,10629.87
11/16/00,10705.33,10857.38,10656.03
11/15/00,10681.21,10863.83,10707.6
11/14/00,10528.25,10809.61,10681.06
11/13/00,10595.35,10701.54,10517.25
11/10/00,10813.78,10886.2,10602.95
11/9/00,10902.11,10989.34,10834.25
11/8/00,10954.34,11152.02,10907.06
11/7/00,10978.72,11105.75,10952.18
11/6/00,10820.6,11092.1,10977.21
11/3/00,10883.17,10996.17,10817.95
11/2/00,10903.17,11071.06,10880.51
11/1/00,10966.21,11103.1,10899.47
10/31/00,10835.39,11108.79,10971.14
10/30/00,10588.06,10944.98,10835.77
10/27/00,10381.6,10696.43,10590.62
10/26/00,10330.18,10563.25,10380.12
10/25/00,10395.66,10563.99,10326.48
10/24/00,10273.57,10583.96,10393.07
10/23/00,10230.29,10496.28,10271.72
10/20/00,10141.13,10406.76,10226.59
10/19/00,10014.61,10317.23,10142.98
10/18/00,10085.99,10171.47,9975.02
10/17/00,10242.87,10402.32,10089.71
10/16/00,10184.78,10428.95,10238.8
10/13/00,10031.62,10325.37,10192.18
10/12/00,10424.14,10462.25,10034.58
10/11/00,10521.07,10647.23,10413.79
10/10/00,10569.17,10744.52,10524.4
10/9/00,10596.91,10762.1,10568.43
10/6/00,10726.76,10871.42,10596.54
10/5/00,10783.72,10940.23,10724.92
10/4/00,10723.33,10972.41,10784.48
10/3/00,10709.84,10976.11,10719.74
10/2/00,10659.06,10876.23,10700.13
9/29/00,10821.4,10923.21,10650.92
9/28/00,10629.84,10948,10824.06
9/27/00,10634.45,10821.1,10628.36
9/26/00,10806.3,10915.44,10631.32
9/25/00,10847.37,11039.47,10808.15
9/22/00,10678.3,10936.53,10847.37
9/21/00,10680.52,10902.12,10765.52
9/20/00,10794.47,10906.93,10687.92
9/19/00,10812.22,10960.95,10789.29
9/18/00,10926.42,11053.8,10808.52
9/15/00,11087.84,11203.26,10927
9/14/00,11189.58,11285.39,11087.47
9/13/00,11225.03,11350.87,11182.18
9/12/00,11197.71,11351.98,11233.23
9/11/00,11219.54,11367.15,11195.49
9/8/00,11261.72,11381.95,11220.65
9/7/00,11316.01,11444.84,11259.87
9/6/00,11253.58,11518.83,11310.64
9/5/00,11221.76,11382.69,11260.61
9/1/00,11219.54,11406.74,11238.78
8/31/00,11105.23,11415.99,11215.1
8/30/00,11209.01,11282.06,11103.01
8/29/00,11249.27,11356.42,11215.1
8/28/00,11194.48,11410.44,11252.84
8/25/00,11180.54,11301.41,11192.63
8/24/00,11143.91,11302.51,11182.74
8/23/00,11130.55,11253.06,11144.65
8/22/00,11082.2,11274.67,11139.15
8/21/00,11058.85,11193.73,11079.81
8/18/00,11051.2,11180.54,11046.48
8/17/00,11010.95,11180.91,11055.64
8/16/00,11068.83,11171.02,11008.39
8/15/00,11175.05,11227.06,11067
8/14/00,11027.07,11232.92,11176.14
8/11/00,10905.98,11131.83,11027.8
8/10/00,10901.06,11069.93,10908.76
8/9/00,10970.94,11097.03,10905.83
8/8/00,10865.15,11083.11,10976.89
8/7/00,10773.98,10973.23,10867.01
8/4/00,10713.36,10873.97,10767.75
8/3/00,10679.37,10844.3,10706.58
8/2/00,10609.15,10818.66,10687.53
8/1/00,10523.81,10728.92,10606.95
7/31/00,10514.29,10727.09,10521.98
7/28/00,10594.97,10732.14,10511.17
7/27/00,10516.83,10745.93,10586.13
7/26/00,10689.36,10790.13,10516.48
7/25/00,10689.28,10867.2,10699.97
7/24/00,10731.44,10895.84,10685.12
7/21/00,10843.51,10949.58,10733.56
7/20/00,10700.68,10980.34,10843.87
7/19/00,10724.15,10907.15,10696.08
7/18/00,10799.16,10895.57,10739.92
7/17/00,10812.4,10969.38,10804.27
7/14/00,10793.31,10935.44,10812.75
7/13/00,10774.92,10963.02,10788.71
7/12/00,10722.24,10930.84,10783.76
7/11/00,10649.06,10877.46,10727.19
7/10/00,10627.14,10792.25,10646.58
7/7/00,10483.33,10742.04,10635.98
7/6/00,10481.45,10644.11,10481.47
7/5/00,10538.23,10674.16,10483.6
7/3/00,10450.36,10610.17,10560.67
6/30/00,10393.09,10626.79,10447.89
6/29/00,10523.9,10582.94,10398.04
6/28/00,10506.39,10712.7,10527.79
6/27/00,10541.58,10741.69,10504.46
6/26/00,10403.69,10680.26,10542.99
6/23/00,10376.47,10555.37,10404.75
6/22/00,10495.97,10596.73,10376.12
6/21/00,10446.83,10607.69,10497.74
6/20/00,10558.9,10632.09,10435.16
6/19/00,10448.4,10733.56,10557.84
6/16/00,10717.76,10784.47,10449.3
6/15/00,10689.63,10889.48,10714.82
6/14/00,10632.46,10860.84,10687.95
6/13/00,10562.31,10751.86,10621.84
6/12/00,10615.12,10757.6,10564.21
6/9/00,10678.47,10848.38,10614.06
6/8/00,10818.78,10887.72,10668.72
6/7/00,10733.48,10974.07,10812.86
6/6/00,10822.61,10916.97,10735.57
6/5/00,10793.11,10951.79,10815.3
6/2/00,10660.09,11013.05,10794.76
6/1/00,10532.27,10780.37,10652.2
5/31/00,10528.28,10692.73,10522.33
5/30/00,10302.31,10596,10527.13
5/26/00,10322.89,10487.72,10299.24
5/25/00,10529.87,10644.32,10323.92
5/24/00,10420.9,10679.53,10535.35
5/23/00,10539.12,10671.74,10422.27
5/22/00,10624.79,10718,10542.55
5/19/00,10764.22,10821.83,10626.85
5/18/00,10771.8,10938.34,10777.28
5/17/00,10930.64,10947.25,10769.74
5/16/00,10816.01,11086.72,10934.57
5/15/00,10606.97,10902.36,10807.78
5/12/00,10549.06,10780.37,10609.37
5/11/00,10369.27,10676.88,10545.97
5/10/00,10533.09,10649.95,10367.78
5/9/00,10607.54,10765.75,10536.75
5/8/00,10571.31,10744.22,10603.63
5/5/00,10409.7,10688.61,10577.86
5/4/00,10478.89,10631.53,10412.49
5/3/00,10732.21,10754.39,10480.13
5/2/00,10805.58,10932.47,10731.12
5/1/00,10749.42,11001.34,10811.78
4/28/00,10892.76,11005.07,10733.91
4/27/00,10941.91,11024.61,10888.1
4/26/00,11127.92,11246.75,10945.5
4/25/00,10916.65,11265.67,11124.82
4/24/00,10822.33,11060.29,10906.1
4/20/00,10668.19,10941.47,10844.05
4/19/00,10748.97,10909.2,10674.96
4/18/00,10584.02,10941.78,10767.42
4/17/00,10303.29,10721.5,10582.51
4/14/00,10922.85,10922.85,10305.77
4/13/00,11132.58,11290.8,10923.55
4/12/00,11283.05,11600.43,11125.13
4/11/00,11180.98,11459.58,11287.08
4/10/00,11114.89,11404.35,11186.56
4/7/00,11122.03,11317.79,11111.48
4/6/00,11029.56,11303.83,11114.27
4/5/00,11163.29,11326.79,11033.92
4/4/00,11225.34,11531.24,11164.84
4/3/00,10863.28,11344.17,11221.93
3/31/00,10993.28,11244.58,10921.92
3/30/00,11008.17,11258.23,10980.25
3/29/00,10939.05,11214.48,11018.72
3/28/00,11023.68,11192.76,10936.11
3/27/00,11093.25,11274.98,11025.85
3/24/00,11107.45,11311.28,11112.72
3/23/00,10884.38,11224.72,11119.86
3/22/00,10916.96,11054.71,10866.7
3/21/00,10680.24,11012.2,10907.34
3/20/00,10594.75,10866.08,10680.24
3/17/00,10629.98,10849.32,10595.23
3/16/00,10139.58,10716.23,10630.6
3/15/00,9808.15,10294.6,10131.41
3/14/00,9957.67,10149.41,9811.24
3/13/00,9911.22,10111.25,9947.13
3/10/00,10008.55,10211.77,9928.82
3/9/00,9855.29,10097.28,10010.73
3/8/00,9800.69,10037.41,9856.53
3/7/00,10197.61,10208.66,9796.03
3/6/00,10358.96,10518.91,10170.5
3/3/00,10171.12,10581.89,10367.2
3/2/00,10135.44,10361.61,10164.92
3/1/00,10128.11,10355.72,10137.93
2/29/00,10039.58,10332.14,10128.31
2/28/00,9854.66,10228.52,10038.65
2/25/00,10090.77,10196.02,9862.12
2/24/00,10242.48,10321.9,10092.63
2/23/00,10294.82,10443.21,10225.73
2/22/00,10219.83,10446.62,10304.84
2/18/00,10514.57,10562.34,10219.52
2/17/00,10565.76,10768.66,10514.57
2/16/00,10711.82,10831.64,10561.41
2/15/00,10520.15,10821.09,10718.09
2/14/00,10431.65,10674.96,10519.84
2/11/00,10638.64,10763.38,10425.21
2/10/00,10697.92,10853.67,10643.63
2/9/00,10948.82,11016.54,10699.16
2/8/00,10904.26,11139.4,10957.6
2/7/00,10965.97,11097.52,10905.79
2/4/00,11014.37,11200.83,10963.8
2/3/00,11010.48,11207.97,11013.44
2/2/00,11037.64,11228.44,11003.2
2/1/00,10937.74,11187.18,11041.05
1/31/00,10735.77,11059.67,10940.53
1/28/00,11024.92,11115.2,10738.87
1/27/00,11035.55,11274.36,11028.02
1/26/00,11025.85,11280.87,11032.99
1/25/00,11010.96,11228.75,11029.89
1/24/00,11251.94,11501.15,11008.17
1/21/00,11356.26,11513.87,11251.71
1/20/00,11490.29,11654.72,11351.3
1/19/00,11535.24,11710.57,11489.36
1/18/00,11719.19,11834.67,11560.72
1/14/00,11619.35,11908.5,11722.98
1/13/00,11558.24,11761.14,11582.43
1/12/00,11506.73,11751.83,11551.1
1/11/00,11568.47,11748.11,11511.08
1/10/00,11532.48,11765.17,11572.2
1/7/00,11247.06,11655.65,11522.56
1/6/00,11113.37,11447.79,11253.26
1/5/00,10989.37,11337.65,11122.65
1/4/00,11349.75,11358.44,10997.93
1/3/00,11501.85,11641.07,11357.51
12/31/99,11453.48,11598.26,11497.12
12/30/99,11484.36,11640.33,11452.86
12/29/99,11472.88,11658.68,11484.66
12/28/99,11389.24,11613.72,11476.71
12/27/99,11410.65,11603.02,11391.08
12/23/99,11202.07,11506.38,11405.76
12/22/99,11199.45,11375.17,11203.6
12/21/99,11142.43,11336.03,11200.54
12/20/99,11254.5,11417.38,11144.27
12/17/99,11259.26,11497.2,11257.43
12/16/99,11224.4,11396.89,11244.89
12/15/99,11158.78,11400.48,11225.32
12/14/99,11195.34,11336.33,11160.17
12/13/99,11217.46,11379.46,11192.59
12/10/99,11137.85,11358.66,11224.7
12/9/99,11073.62,11327.46,11134.79
12/8/99,11107.26,11273.33,11068.12
12/7/99,11221.65,11351.32,11106.65
12/6/99,11286.79,11412.79,11225.01
12/3/99,11046.1,11423.5,11286.18
12/2/99,10995.02,11183.72,11039.06
12/1/99,10876.47,11111.24,10998.39
11/30/99,10945.49,11142.13,10877.81
11/29/99,10985.73,11059.25,10947.92
11/26/99,11007.26,11115.83,10988.91
11/24/99,11000.22,11131.12,11008.17
11/23/99,11090.29,11178.83,10995.63
11/22/99,11008.78,11195.34,11089.52
11/19/99,11033.25,11146.41,11003.89
11/18/99,10887.67,11147.02,11035.7
11/17/99,10929,11040.9,10883.09
11/16/99,10762.89,10992.88,10932.33
11/15/99,10764.73,10899.22,10760.75
11/12/99,10593.51,10845.16,10769.32
11/11/99,10603.25,10716.71,10595.3
11/10/99,10611.94,10713.04,10597.74
11/9/99,10715.1,10806.02,10617.32
11/8/99,10668.42,10838.74,10718.85
11/5/99,10639.95,10885.53,10704.48
11/4/99,10612.42,10817.95,10639.64
11/3/99,10582.54,10759.22,10609.06
11/2/99,10653.71,10816.11,10581.84
11/1/99,10730.78,10828.96,10648.51
10/29/99,10629.18,10883.1,10729.86
10/28/99,10397.67,10726.7,10622.53
10/27/99,10302.76,10515.21,10394.89
10/26/99,10350.88,10486.39,10302.13
10/25/99,10468.98,10518.37,10349.93
10/22/99,10581.69,10581.69,10470.25
10/21/99,10390.71,10414.52,10297.69
10/20/99,10203.31,10485.13,10392.36
10/19/99,10117.54,10418.01,10204.93
10/18/99,10018.45,10221.08,10116.28
10/15/99,10286.61,10286.61,10019.71
10/14/99,10230.89,10416.74,10286.61
10/13/99,10412.31,10495.89,10232.16
10/12/99,10648.81,10659.58,10417.06
10/11/99,10649.76,10781.16,10648.18
10/8/99,10534.52,10743.48,10649.76
10/7/99,10588.34,10687.12,10537.05
10/6/99,10399.77,10655.46,10588.34
10/5/99,10401.23,10578.21,10400.59
10/4/99,10274.58,10538.32,10401.23
10/1/99,10335.69,10425.92,10273
9/30/99,10214.11,10456.32,10336.95
9/29/99,10274.27,10408.51,10213.48
9/28/99,10300.51,10386.03,10275.53
9/27/99,10279.33,10498.74,10303.39
9/24/99,10311.94,10428.14,10279.33
9/23/99,10524.07,10643.75,10318.59
9/22/99,10599.42,10688.39,10524.07
9/21/99,10822.95,10822.95,10598.47
9/20/99,10801.87,10918.88,10823.9
9/17/99,10745.38,10946.74,10803.63
9/16/99,10795.77,10876.46,10737.46
9/15/99,10910.4,11049.96,10801.42
9/14/99,11028.74,11061.04,10910.33
9/13/99,11027.4,11146.52,11030.33
9/10/99,11087,11218.39,11028.43
9/9/99,11031.28,11172.17,11079.4
9/8/99,11034.13,11164.89,11036.34
9/7/99,11079.08,11191.8,11034.13
9/3/99,10922.36,11155.7,11078.45
9/2/99,10923.95,10923.95,10843.21
9/1/99,10828.44,11013.55,10937.88
8/31/99,10909.7,11079.08,10829.28
8/30/99,11087.69,11176.6,10914.13
8/27/99,11198.45,11295.33,11090.17
8/26/99,11326.04,11393.48,11198.45
8/25/99,11282.38,11428.94,11326.04
8/24/99,11297.54,11404.87,11283.3
8/23/99,11099.66,11344.09,11299.76
8/20/99,10963.84,11155.07,11100.61
8/19/99,10988.85,11037.29,10963.84
8/18/99,11109.66,11153.49,10991.38
8/17/99,11049.64,11180.08,11117.08
8/16/99,10980.11,11105.05,11046.79
8/13/99,10822,11049.64,10973.65
8/12/99,10785.65,10967.64,10789.39
8/11/99,10650.59,10878.99,10787.8
8/10/99,10704.22,10812.82,10655.15
8/9/99,10714.03,10854.61,10707.7
8/6/99,10792.58,10896.08,10714.03
8/5/99,10675.41,10876.77,10793.82
8/4/99,10675.66,10901.78,10674.77
8/3/99,10645.96,10812.82,10677.31
8/2/99,10654.83,10849.23,10645.96
7/30/99,10791.29,10897.98,10655.15
7/29/99,10920.15,10920.15,10791.29
7/28/99,10979.04,11090.48,10972.07
7/27/99,10863.16,11079.4,10979.04
7/26/99,10910.96,11014.5,10863.16
7/23/99,10979.67,11069.59,10910.96
7/22/99,11002.78,11140.51,10969.22
7/21/99,10998.94,11142.72,11002.78
7/20/99,11130.06,11245.62,10996.13
7/19/99,11209.84,11321.61,11187.68
7/16/99,11188.63,11300.08,11209.84
7/15/99,11200.03,11313.37,11186.41
7/14/99,11202.24,11289.95,11148.1
7/13/99,11106.31,11277.6,11175.02
7/12/99,11234.22,11314.64,11200.98
7/9/99,11142.72,11284.25,11193.7
7/8/99,11118.66,11290.58,11126.89
7/7/99,11129.74,11268.42,11187.36
7/6/99,11119.93,11291.21,11135.12
7/2/99,11089.53,11205.41,11139.24
7/1/99,10972.39,11156.65,11066.42
6/30/99,10805.22,11120.24,10970.8
6/29/99,10673.83,10855.56,10815.35
6/28/99,10633.93,10792.24,10655.15
6/25/99,10586.44,10719.42,10552.56
6/24/99,10620.32,10736.83,10534.83
6/23/99,10702.32,10791.29,10666.86
6/22/99,10768.49,10879.94,10721.63
6/21/99,10865.06,10960.36,10815.98
6/18/99,10885,10978.09,10855.56
6/17/99,10732.71,10936.61,10841.63
6/16/99,10709.92,10883.74,10784.95
6/15/99,10612.09,10740,10594.99
6/14/99,10490.83,10691.24,10563.33
6/11/99,10619.69,10744.11,10490.51
6/10/99,10621.58,10736.2,10621.27
6/9/99,10780.84,10871.39,10690.29
6/8/99,10878.35,10954.66,10765.64
6/7/99,10805.2,11016.4,10909.38
6/4/99,10702.64,10892.6,10799.84
6/3/99,10629.18,10767.86,10663.69
6/2/99,10591.82,10694.09,10577.89
6/1/99,10549.08,10717.2,10596.26
5/28/99,10489.56,10690.07,10559.74
5/27/99,10643.04,10734.21,10466.93
5/26/99,10580.94,10818.08,10702.16
5/25/99,10651.73,10818.96,10531.09
5/24/99,10829.87,10924.26,10654.67
5/21/99,10879.13,10974.69,10829.28
5/20/99,10892.4,11020.7,10866.74
5/19/99,10836.67,10988.85,10887.39
5/18/99,10895.94,11017.75,10836.95
5/17/99,10864.35,10976.32,10853.47
5/14/99,10950.26,11076.55,10913.32
5/13/99,11087.71,11244.36,11107.19
5/12/99,11002.38,11146.71,11000.37
5/11/99,11059.65,11185.08,11026.15
5/10/99,11029.25,11173.05,11007.25
5/7/99,10967.16,11135.54,11031.59
5/6/99,10909.02,11093.44,10946.82
5/5/99,10902.72,11055.36,10955.41
5/4/99,11012.11,11140.12,10886.11
5/3/99,10788.75,11083.13,11014.69
4/30/99,10933.94,11072.25,10789.04
4/29/99,10864.64,11052.49,10878.38
4/28/99,10806.22,11050.77,10845.45
4/27/99,10781.88,10977.46,10831.71
4/26/99,10721.17,10854.33,10718.59
4/23/99,10646.71,10858.34,10689.67
4/22/99,10735.77,10896.42,10727.18
4/21/99,10462.58,10702.56,10581.42
4/20/99,10440.53,10610.06,10448.55
4/19/99,10566.07,10879.76,10440.53
4/16/99,10497.26,10632.9,10493.89
4/15/99,10411.66,10673.9,10462.72
4/14/99,10436.91,10692.49,10411.66
4/13/99,10340.62,10512.11,10395.01
